Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
16558,0,0,0,-2,1,0,-1,0,-1,0,-2,1,-2,-1,1,10,80308393
16559,0,0,1,-1,3,-1,-2,0,1,-1,0,0,0,-2,2,8,29220780
16560,-1,0,1,2,-2,-3,-2,0,2,0,-3,1,-1,2,1,3,60344759
16561,0,0,-2,-2,-2,2,1,0,-3,0,-3,2,-1,-1,-2,2,50434312
16562,-1,0,2,-2,1,-2,2,0,1,0,1,0,0,-2,2,8,60463498
16563,0,0,-1,-1,0,-2,0,0,-1,1,2,-2,0,1,-2,14,99197696
16564,0,0,-1,0,-1,2,-2,0,-1,0,0,3,1,-1,-1,5,50078464
16565,0,0,2,1,2,-3,-1,0,2,0,1,1,2,0,1,6,10330811
16566,0,0,-2,0,-1,-2,-2,-1,0,0,-1,1,-1,0,0,15,69289008
16567,0,0,1,0,2,1,0,0,2,0,-3,-2,1,-1,0,12,70404875
16568,1,0,1,-3,-1,0,-2,0,-2,0,-3,3,2,0,0,10,60262881
16569,0,0,-2,-1,1,3,-2,0,1,0,-2,-1,0,-2,-3,5,90435324
16570,0,0,2,-1,-1,-1,2,0,1,0,2,-1,1,-2,1,8,40466389
16571,0,0,0,-2,-1,0,0,0,-1,0,0,-1,-1,-1,3,9,79325223
16572,0,0,-1,3,-1,0,0,0,1,0,-1,-3,1,-2,-2,1,20456956
16573,0,0,0,-1,-1,1,3,0,-2,0,1,2,-1,0,-1,15,90253535
16574,0,0,1,1,0,-1,1,-1,1,0,0,1,0,1,0,1,60178887
16575,-1,0,0,1,1,-1,-2,0,-2,0,1,-1,2,0,2,1,10334753
16576,0,0,0,0,0,-3,-2,0,0,1,1,1,3,-1,1,6,9220842
16577,0,0,-3,0,-2,0,0,0,2,1,-2,0,-2,1,1,3,90116553
16578,0,0,-2,2,0,-2,-2,0,-3,0,1,-1,0,1,1,6,428974
16579,0,-1,-1,0,2,2,0,0,-1,0,1,3,-1,3,2,4,80433900
16580,0,0,2,-1,-1,1,2,0,0,-1,1,2,-2,0,0,4,20259423
16581,0,0,-2,0,-2,3,0,0,2,0,0,1,-1,2,1,13,30352246
16582,0,0,0,0,-2,-1,-1,-1,0,0,-1,-1,-2,1,-3,0,40280843
16583,0,0,0,-2,1,2,-1,-1,2,0,-1,0,1,-1,2,11,80418056
16584,1,-1,2,-3,0,1,-1,0,2,1,0,0,0,-1,2,8,49220374
16585,0,1,-3,2,1,-1,-2,0,-1,0,-1,-1,1,0,-1,6,20153068
16586,-1,0,-1,-1,1,1,-1,0,0,0,-1,2,-3,-1,-1,10,80341019
16587,0,0,-1,-1,-2,1,-1,0,0,1,1,0,-2,0,1,15,60353838
16588,0,0,0,-1,-2,0,-1,0,0,0,3,1,-2,1,3,13,9289327
16589,0,0,-3,1,-1,-2,-2,0,0,0,-2,-2,0,0,-1,3,50295472
16590,0,0,1,1,2,0,-1,0,0,1,1,0,2,-1,0,6,90146456
16591,0,0,-2,1,-1,-2,-2,0,1,0,0,2,-2,1,0,3,49315937
16592,0,1,0,-3,-2,-1,1,0,0,0,1,-2,2,3,1,8,19304209
16593,0,0,-1,0,-1,1,1,0,-1,0,-1,0,2,0,-1,2,90350937
16594,0,0,1,1,1,0,1,0,1,0,1,-2,0,-1,2,12,9304196
16595,0,0,2,1,0,0,-2,0,2,0,0,0,-2,0,-2,5,19304006
16596,0,0,1,2,-2,0,-1,0,-1,0,-2,-2,2,-2,0,9,59252637
16597,0,0,0,-2,1,2,-2,0,-2,0,-2,0,-2,-1,-2,10,10288628
16598,0,1,1,-2,-2,2,1,0,-3,1,2,3,0,2,2,15,80417636
16599,0,0,0,-1,-1,1,-1,-1,1,0,0,0,1,-1,0,13,9252593
16600,0,0,0,2,3,0,-2,0,-2,0,0,0,-1,2,0,11,19197704
16601,0,0,-2,0,0,-1,1,0,0,0,-1,-3,-3,2,0,0,80403154
16602,1,-1,-1,-1,0,-2,1,0,0,1,1,-1,-1,2,-1,14,49031774
16603,0,0,0,0,-2,-2,-1,0,1,0,-2,0,2,2,1,3,70434311
16604,0,0,-1,-1,-3,0,-3,0,-3,0,1,2,1,-3,3,9,385069
16605,0,1,0,0,1,0,-3,0,-1,0,-1,1,-3,-2,3,9,59240828
16606,0,0,0,0,-1,1,-1,0,-1,0,-1,-1,-2,-2,3,9,90319918
16607,0,0,1,0,-1,-3,-2,0,-2,0,1,0,-1,3,-1,12,80403516
16608,0,0,-1,0,-2,0,-1,0,-1,0,0,1,1,2,1,12,20429010
16609,0,0,0,0,2,3,2,0,2,0,1,-3,-1,2,1,14,89041709
16610,0,0,-1,-1,2,2,-2,1,-1,1,2,-1,-1,-1,1,8,29269724
16611,0,0,2,0,-2,-2,0,0,-1,0,0,-2,-2,1,0,12,50420329
16612,0,0,0,1,3,3,2,0,-1,0,-1,-3,2,-2,-3,2,49304199
16613,0,0,1,0,0,1,0,0,3,0,1,-1,0,-1,0,8,60247051
16614,-1,0,3,2,3,0,-2,0,2,-1,-3,-3,0,-2,1,7,19289341
16615,0,0,-2,-1,1,1,-2,0,1,0,-2,1,1,-1,-3,2,40455654
16616,0,0,-3,2,-2,-2,-2,1,-2,0,-2,0,0,1,-1,6,10219178
16617,1,0,1,-1,1,2,-3,0,-1,0,2,-1,-1,1,-1,8,50165079
16618,0,0,-1,0,1,1,-2,0,1,0,0,3,-1,2,-1,13,39256599
16619,0,0,2,-1,1,3,-1,0,0,0,0,-1,-1,1,-2,1,30396655
16620,0,0,-1,0,2,0,0,1,0,0,-3,1,0,0,-1,10,272656
16621,0,0,-3,3,0,-1,-1,0,-1,0,-1,-2,0,1,0,6,90342688
16622,0,0,-1,-1,1,1,0,0,1,0,0,0,0,-2,1,14,49252553
16623,0,0,-2,0,-2,-1,0,1,1,0,-1,2,-1,1,0,15,49191705
16624,0,0,-1,-2,-1,1,-2,0,0,0,-1,2,3,0,-3,10,70288630
16625,0,0,0,0,-3,1,-2,1,2,0,-2,1,2,-2,-3,5,9279026
16626,0,0,-1,-1,0,3,0,-1,-1,0,-3,3,1,-1,0,2,80222441
16627,1,0,1,-2,-1,0,-1,0,-1,0,1,-1,-1,3,-1,12,70246089
16628,0,-1,2,1,-3,1,1,1,2,0,2,-1,1,-2,-1,8,417635
16629,0,1,2,-2,1,3,2,0,2,0,-2,-1,2,-2,0,12,80290779
16630,1,0,0,2,2,0,0,0,-1,0,-1,-1,0,2,0,1,20426276
16631,0,0,1,-1,0,-1,0,0,1,0,-2,3,-2,1,1,13,40472861
16632,0,0,-1,1,-3,2,-1,0,0,0,-2,0,2,2,-1,6,50364149
16633,1,0,0,2,0,-1,-1,0,1,0,2,-1,-2,2,0,0,30339900
16634,0,0,-1,1,1,-1,-1,0,0,0,1,1,-1,-1,-1,15,90402352
16635,0,0,2,-2,-1,0,-1,0,-2,0,2,0,1,0,1,12,399033
16636,0,1,0,-1,0,0,0,0,0,0,-2,-1,-2,-1,-1,0,40426138
16637,0,0,1,2,3,1,0,0,3,0,0,-1,1,1,0,14,79305512
16638,0,0,0,1,-2,2,1,0,2,0,1,0,-1,0,3,4,60406785
16639,0,1,1,2,2,0,-3,1,1,0,2,0,2,1,1,6,60248418
16640,0,0,-1,-2,-1,0,-2,-1,-2,-1,0,2,-1,-1,2,9,90404879
16641,0,0,1,2,0,-1,-1,0,-1,0,0,0,-2,1,3,7,40369109
16642,0,0,-1,0,0,0,1,1,0,0,-3,0,0,-1,-1,12,80404672
16643,0,0,-1,-1,2,1,-2,0,-2,0,-3,0,1,-1,-1,5,29067293
16644,1,0,2,2,-1,-2,-1,0,0,0,0,0,-2,3,1,7,70264281
16645,0,-1,1,1,-1,0,-2,0,-1,0,-1,-2,1,0,-1,6,30346986
16646,1,0,0,-2,-1,2,-2,0,-2,1,-2,2,-1,-2,-2,10,59297184
16647,0,0,-2,-2,1,3,-2,0,1,0,-3,-2,-1,2,1,13,50039552
16648,0,0,0,0,-1,0,-2,0,0,0,-2,1,1,-1,-3,10,60416925
16649,0,-1,0,-2,2,2,0,0,2,0,-1,-1,-2,-1,2,8,60217799
16650,0,0,-1,1,-3,1,0,0,0,0,0,2,3,-1,-1,10,79129081
16651,1,-1,0,-2,0,1,-1,0,0,0,-2,1,-1,0,2,13,29151296
16652,0,-1,1,0,1,-1,-1,0,-2,0,0,0,-2,2,0,7,50468953
16653,0,0,2,2,-1,-1,-1,0,2,0,2,-1,-1,2,1,0,70465538
16654,0,0,-1,0,-2,1,1,-1,-1,0,0,0,0,-1,-3,10,10413137
16655,0,1,-1,-3,0,-2,3,0,1,0,0,-2,-1,2,-2,14,30135658
16656,0,0,0,2,-1,0,-1,0,2,1,0,1,1,1,-2,15,380948
16657,0,1,-1,-1,-1,0,-1,0,-2,0,0,1,2,1,0,3,400545
16658,0,1,0,-1,2,2,0,0,-1,1,0,-2,0,0,-2,5,10423589
16659,0,0,1,-1,2,0,-1,0,1,0,-1,-1,1,-1,-1,12,39184324
16660,0,0,-2,0,0,-2,-3,1,-1,1,-1,0,-1,-1,0,0,50402325
16661,0,0,0,0,-3,-1,-1,0,1,0,-2,2,0,-1,1,13,9219527
16662,0,0,0,-1,1,2,0,1,0,0,-2,1,2,1,1,2,40178888
16663,1,0,1,-2,-1,-2,-1,0,-1,0,1,-1,-2,0,1,12,40455649
16664,0,0,-2,-1,0,1,0,0,0,-1,-3,-2,2,0,-2,1,59135648
16665,0,0,-2,-2,1,-1,-2,0,0,0,0,1,-2,-1,-1,9,49861007
16666,0,0,0,0,-1,1,-2,1,-1,0,-2,-2,0,1,-1,7,80371520
16667,0,0,1,3,0,0,2,0,1,0,-1,0,2,1,3,7,60403150
16668,0,0,2,1,-3,-2,0,0,2,0,-1,0,-1,-1,-1,9,29125410
16669,0,1,0,-2,0,1,-1,-1,-1,0,-3,2,-1,0,-1,10,89256894
16670,-1,0,1,1,3,-2,1,0,-2,0,-1,-1,1,0,0,1,89305205
16671,1,0,-1,-2,-2,1,0,0,1,0,-2,2,-1,1,1,13,90412426
16672,0,1,3,0,0,-1,-2,0,1,0,1,2,0,-1,0,8,80349671
16673,0,0,-3,0,1,0,-2,0,0,0,0,3,-2,1,1,11,50185303
16674,0,0,-2,-3,3,-1,-1,-1,1,0,1,0,-1,1,0,14,90471086
16675,0,0,-2,1,2,-1,-3,0,2,0,-2,-1,-2,2,1,3,79269180
16676,0,0,1,1,2,0,2,0,2,-1,2,1,1,-1,0,8,217797
16677,0,0,3,0,0,0,1,0,1,0,-2,-1,2,-2,0,13,39251931
16678,0,0,3,0,1,0,0,0,3,0,0,-1,3,0,3,1,30178884
16679,0,1,-1,-2,-3,-1,0,0,0,-1,1,-2,-2,-2,-2,4,80340760
16680,0,-1,-1,3,-2,-3,-1,0,-2,0,-1,-1,2,3,-1,3,60246080
16681,0,0,2,0,-1,3,-3,0,0,0,0,2,0,-1,0,5,19275909
16682,0,0,2,1,2,0,-3,0,1,1,-3,0,-2,-1,-1,11,50058376
16683,0,0,1,3,-2,3,-2,0,1,0,0,0,0,0,0,13,89277486
16684,0,0,-3,1,-3,-2,-2,0,-1,0,1,1,-1,0,-3,15,50341025
16685,0,0,-1,1,0,0,-2,0,2,0,-2,-2,0,3,0,7,397736
16686,0,1,0,-2,-2,0,-3,0,-2,0,-2,2,-2,-3,0,5,10411421
16687,0,0,1,0,-1,-3,0,0,2,0,-2,3,-3,-1,0,15,10407136
16688,0,0,2,1,1,1,0,0,-1,0,-1,-2,-1,0,1,14,287974
16689,0,0,0,0,-2,-2,-1,1,2,0,1,0,0,-2,-1,1,39251926
16690,0,0,1,0,-2,-2,0,0,0,1,0,-2,0,-1,0,8,10122647
16691,0,0,1,-2,2,2,-3,0,0,0,2,-2,-2,1,3,8,29220780
16692,0,0,-3,3,-1,-3,-1,0,-1,1,0,-1,-2,2,0,3,40332074
16693,0,0,1,-3,-2,1,1,0,-1,0,2,3,0,1,-2,15,80443904
16694,-1,0,2,0,-3,1,-2,0,-1,0,-3,3,-1,-1,1,4,19298265
16695,0,0,1,-1,-2,-1,-1,0,-1,0,1,0,-3,2,0,12,152282
16696,0,0,1,-2,-1,3,1,0,2,0,1,3,-2,2,0,4,90246291
16697,0,1,-1,2,-1,-2,-1,0,0,0,0,1,-1,-1,-1,9,60334722
16698,0,1,-2,1,1,0,-1,0,-3,0,0,-3,2,0,-1,3,80369112
16699,0,0,2,1,-2,-2,-2,0,2,0,2,1,0,2,0,0,70392542
16700,0,0,-1,-2,-2,-1,-1,0,1,0,0,0,0,-1,0,1,89907452
16701,0,0,-2,-1,2,1,1,0,-1,0,-2,3,2,1,-2,2,59304207
16702,0,0,1,-3,-1,2,-3,0,-1,0,-1,2,-1,0,1,4,79266148
16703,0,0,-1,2,-2,-2,-1,0,1,0,2,0,1,3,-1,3,50404824
16704,0,0,-3,1,-1,-1,-1,0,3,0,-1,0,-2,-3,-2,1,10115067
16705,0,0,1,-2,-2,2,2,0,3,0,1,-1,2,0,1,8,60463498
16706,0,0,0,-2,-1,1,2,0,-3,0,1,1,1,1,1,15,59197702
16707,0,0,-2,-3,0,1,1,0,0,0,-1,2,1,-3,0,2,70253541
16708,0,0,0,-3,-2,0,0,0,1,0,0,2,2,2,-1,5,60351900
16709,0,0,3,1,2,2,2,0,1,0,0,1,1,2,3,12,59127808
16710,0,0,1,0,2,0,-2,0,2,0,0,-2,-1,-1,1,14,70103250
16711,0,0,1,2,-2,-1,-1,0,-3,0,-2,-1,0,2,1,6,30427341
16712,0,-1,2,-1,2,0,-1,0,1,0,-2,-2,3,-1,-2,12,89256262
16713,0,0,-2,-3,0,2,0,0,1,-1,-2,2,-2,-1,2,11,79299016
16714,0,0,2,0,0,2,0,0,-2,0,-2,-2,2,-1,-1,5,50346985
16715,0,0,-1,0,-1,2,1,0,0,0,-1,3,-2,1,2,13,90471581
16716,0,0,0,0,0,2,-3,0,2,0,0,0,-1,1,2,4,10400540
16717,0,0,-1,-2,2,0,1,0,-1,0,-1,0,2,-2,-1,2,90339902
16718,0,0,-1,-1,0,-2,0,0,1,0,1,0,-3,-1,-2,15,19241537
16719,0,0,1,1,-2,0,-2,0,-1,0,0,-3,-1,1,0,0,80155205
16720,0,0,0,1,1,3,3,0,-2,0,-3,-2,0,2,-1,2,19900864
16721,0,-1,1,0,3,1,-1,0,-1,0,2,0,2,1,0,14,60105829
16722,0,-1,-3,0,0,-2,-3,0,-1,0,-2,-1,3,2,0,3,165213
16723,1,0,-1,-1,0,-3,-2,0,2,0,-1,-2,-2,-2,-2,0,262879
16724,1,0,1,-2,-1,0,0,-1,1,0,-2,2,2,0,0,5,400550
16725,0,0,1,1,1,0,0,0,0,1,2,-2,2,1,3,1,429426
16726,0,0,-3,-1,-1,-1,0,1,-2,0,-1,3,1,0,1,2,29180524
16727,0,-1,-1,1,1,1,1,0,-2,0,0,1,0,1,-1,15,70273092
16728,1,0,-1,-1,2,1,-2,0,-1,0,1,2,-2,0,-3,10,243800
16729,0,0,1,1,1,0,0,0,-3,0,1,3,-3,-1,-2,11,211088
16730,0,0,0,-1,-1,0,-2,0,-1,0,-2,1,-1,-2,0,10,9276971
16731,1,0,0,1,1,0,-1,0,0,0,-2,-2,-2,-2,-1,0,99221743
16732,0,0,-1,-1,-1,-1,1,0,0,0,2,-2,2,0,2,8,40466389
16733,0,0,-3,0,3,3,1,0,1,0,-2,2,-1,-2,-1,11,90434310
16734,0,0,0,2,-1,-1,0,0,0,0,3,0,3,1,0,1,10281354
16735,1,0,-2,1,-2,1,-2,0,-3,0,-2,-2,3,3,-1,3,19830588
16736,0,0,0,-1,-1,1,-3,-1,0,0,1,-1,-2,-1,-3,15,69289008
16737,0,0,1,2,2,-3,-2,0,-1,1,1,2,-2,0,2,11,10422504
16738,0,-1,2,-2,0,2,-1,0,2,1,0,3,-2,0,2,4,80280515
16739,0,0,2,2,-1,-2,-3,0,-1,-1,0,-1,2,2,0,6,20182278
16740,0,0,1,-2,1,1,-1,0,1,0,1,1,-2,0,2,14,90211531
16741,0,0,2,-2,-2,2,-1,0,1,0,0,0,-2,-2,-1,4,80308675
16742,0,0,0,2,-1,-2,-1,0,-1,0,-1,-1,1,1,1,7,30308395
16743,0,0,-1,-2,-2,2,-2,0,3,0,1,-1,-1,1,1,13,121766
16744,0,0,0,1,-2,0,2,0,2,0,0,2,-1,-3,0,4,90320097
16745,1,0,0,2,0,-3,0,0,3,0,1,-2,0,0,-1,9,20163802
16746,0,0,0,1,0,0,-1,0,-2,0,2,-2,0,2,0,1,50393000
16747,0,0,-3,-1,1,3,-2,0,-3,0,0,1,1,1,0,2,10471085
16748,0,0,0,-1,-1,1,0,0,-2,0,2,0,-2,3,2,4,40423578
16749,0,0,0,0,0,-2,1,0,-2,0,0,-2,-1,0,0,14,39337911
16750,0,1,0,2,-2,-2,-1,0,1,0,-3,-1,-2,2,0,3,60344759
16751,1,0,2,-2,1,2,-1,0,1,0,2,-1,2,0,1,5,10198604
16752,-1,0,0,-1,0,-1,-1,0,-2,0,-1,-1,-2,0,1,7,39129342
16753,0,0,-1,2,-1,0,-1,0,0,0,0,-1,0,2,-2,15,90253535
16754,0,-1,-1,1,3,-3,-3,0,-1,0,0,1,0,0,3,11,141689
16755,0,0,0,0,1,2,-1,0,3,0,1,-1,-1,-2,2,14,60341015
16756,0,0,2,1,1,0,-1,0,2,0,1,-2,1,1,3,1,20456956
16757,0,0,2,3,-1,-1,0,0,0,0,1,-1,0,2,-1,1,60178887
16758,0,0,1,0,-1,0,2,0,0,0,2,2,0,2,1,4,49252119
16759,0,0,0,-2,0,3,-1,0,3,-1,-1,0,0,-1,1,4,80433900
16760,0,0,2,0,2,2,1,0,2,0,-1,-1,2,-1,0,12,70404875
16761,-1,1,-1,1,-1,-1,-2,0,-1,-1,0,0,-1,1,-2,6,29304204
16762,0,0,0,-2,-2,-2,1,0,2,0,1,0,0,0,1,0,276664
16763,0,0,-2,2,-1,-2,-2,0,-1,-1,-1,-1,0,1,-2,3,90116553
16764,-1,0,1,0,-1,2,0,0,0,0,2,0,0,-1,0,8,49220374
16765,0,0,0,0,-2,3,3,0,1,0,0,1,1,3,-1,15,60353838
16766,-1,-1,-1,-2,-1,2,-3,0,0,0,-2,0,-2,-2,0,0,60344453
16767,0,0,2,-2,0,1,1,-1,2,0,2,2,-1,1,2,4,20259423
16768,0,0,2,1,-2,2,2,0,1,-1,1,0,2,-3,0,8,19304209
16769,0,0,-1,2,0,0,1,0,1,0,0,1,0,0,3,13,50343331
16770,-1,0,1,0,-2,1,-2,0,1,0,-2,3,1,-2,-2,5,246078
16771,0,0,-2,0,1,1,-2,-1,-2,1,-1,0,2,0,0,5,59829125
16772,0,0,0,0,0,1,1,0,0,0,-1,1,0,-2,-2,2,19252615
16773,0,0,1,1,-1,-2,0,0,-2,0,0,1,2,2,0,7,39201026
16774,0,0,1,3,1,-1,-1,1,-3,0,2,2,-2,1,-1,11,10421665
16775,0,0,-2,-2,-1,0,-1,0,2,0,0,1,-2,2,3,13,30352246
16776,0,0,-3,0,1,2,-2,0,2,0,-2,-3,1,-2,-1,2,50434312
16777,0,0,1,-1,2,1,-1,-1,1,0,2,-1,0,-1,0,8,29269724
16778,0,0,-1,0,2,-3,0,0,-1,0,2,-1,-1,0,0,14,99197696
16779,0,0,-1,0,0,-2,1,0,0,0,-1,0,-1,1,2,3,50295472
16780,0,0,3,-1,-2,-1,-2,0,3,0,0,-1,-2,1,2,0,50320565
16781,1,0,1,1,-2,-2,-1,0,0,0,-1,-1,2,3,-2,6,10330811
16782,0,0,-2,0,-2,0,-1,0,0,0,0,-2,0,1,1,12,9304196
16783,0,0,2,3,2,0,-3,0,2,0,1,-1,0,-2,3,0,40280843
16784,0,0,2,0,1,-1,0,0,2,0,2,-1,-1,-2,0,11,90299029
16785,0,0,-2,-2,1,1,1,0,-1,0,-1,3,2,-3,-2,2,90350937
16786,0,0,0,1,-1,-1,-2,0,-3,0,3,-2,1,2,-1,1,10334753
16787,0,0,0,-2,-2,1,0,0,-1,0,0,1,0,2,0,4,60406785
16788,0,0,2,3,0,-1,-2,0,2,0,1,0,1,2,-1,6,9220842
16789,0,0,-2,0,-1,1,0,0,-2,1,-1,0,0,0,-2,10,50406465
16790,0,0,-2,-2,2,1,0,1,1,0,1,-1,0,0,3,14,49031774
16791,0,-1,1,0,0,0,-2,0,2,0,0,0,0,1,-1,5,50078464
16792,0,0,1,-2,0,-1,-1,0,2,0,-1,-1,1,-1,-1,1,30396655
16793,0,0,2,2,1,-1,-3,0,1,0,2,2,-1,1,-1,6,428974
16794,0,0,1,-2,3,1,-1,0,1,0,-1,-1,-1,-1,2,8,60247051
16795,0,-1,-1,0,-2,-2,1,0,-2,0,3,1,-1,0,1,15,80417636
16796,0,0,1,1,3,0,-1,0,-1,0,-2,-2,0,3,1,1,20426276
16797,0,0,1,1,0,-1,-2,-1,0,0,3,-2,0,0,3,1,59135648
16798,0,0,-1,0,-2,2,0,0,0,-1,0,2,2,-3,-1,5,90435324
16799,-1,0,-2,2,-2,-1,-2,0,2,0,-1,0,1,-1,-3,1,89305205
16800,0,0,-2,-1,3,-1,-1,0,-1,0,0,2,-2,0,2,10,80308393
16801,0,0,3,-2,2,-1,-1,0,0,0,1,-1,-1,-1,2,8,50165079
16802,0,0,1,0,0,0,0,0,2,0,2,1,-2,3,1,4,80340760
16803,0,1,-1,0,0,-2,-2,0,0,0,0,-1,0,0,0,14,89041709
16804,-1,0,-1,0,-2,2,0,0,0,0,-1,-2,0,0,0,13,9289327
16805,0,0,-1,0,1,0,3,0,-1,0,1,0,1,0,-1,15,49191705
16806,0,0,-2,1,-2,-1,-1,0,-2,0,-2,0,1,1,-1,3,49315937
16807,0,0,-1,0,-2,-2,0,0,-3,1,-1,1,-1,-1,0,12,80403516
16808,0,1,-1,-2,1,3,-1,0,-3,0,-3,2,2,0,0,2,49304199
16809,0,1,0,2,1,1,-1,0,0,0,0,-1,-1,-1,2,11,90200269
16810,0,0,1,1,2,-1,-3,0,0,0,-2,-1,0,2,3,7,19190340
16811,0,0,-2,-1,-1,-1,-3,0,2,0,-1,3,-1,2,-2,15,90402352
16812,0,0,0,0,1,2,0,-1,1,0,1,-2,-1,-2,2,14,49252553
16813,0,0,1,-2,-1,-1,2,0,-1,0,0,2,2,1,2,15,380948
16814,0,0,2,1,-1,0,-1,0,-2,-1,0,-1,1,3,-1,6,20153068
16815,-1,0,-1,-3,-2,1,-1,1,-1,0,-1,1,2,-1,-3,10,60262881
16816,0,0,1,0,0,-1,0,0,-1,0,1,1,0,1,-2,11,99266128
16817,0,1,0,3,-2,2,-2,1,2,0,-3,3,2,-2,0,13,9252593
16818,1,0,0,-2,-2,0,1,0,-1,0,-1,0,2,-2,-1,5,19304006
16819,0,0,3,-2,0,1,2,0,-1,0,-2,0,1,0,-1,12,20429010
16820,0,0,1,-2,-1,-1,-2,0,0,-1,-1,1,2,-2,0,13,39256599
16821,0,0,-1,0,3,0,-1,0,-1,0,-1,0,-2,0,0,10,80341019
16822,0,0,-2,1,0,1,0,0,-1,0,0,0,0,0,-1,15,50341025
16823,-1,0,0,-2,3,2,-2,0,-2,0,-3,0,1,-1,-3,5,9279026
16824,0,0,-3,-3,1,3,1,0,-1,0,-1,-2,0,-2,0,5,29067293
16825,-1,0,2,0,0,-2,-2,0,1,0,1,1,-1,2,1,7,40319398
16826,0,0,-1,-1,2,-3,0,0,-3,0,3,1,-2,1,2,15,10407136
16827,0,0,-2,2,-1,1,1,0,2,0,-1,0,-1,1,3,3,70434311
16828,0,0,2,0,3,1,2,0,3,0,0,2,0,-1,3,12,50420329
16829,0,-1,0,-1,-2,0,-2,0,-1,0,-2,0,1,-1,-3,10,10288628
16830,0,0,-1,2,0,2,-3,0,0,0,2,-1,-1,1,-1,14,79305512
16831,0,0,1,-1,-1,-1,0,0,1,0,1,-1,3,1,0,8,417635
16832,1,0,-1,-1,0,-1,0,0,0,0,-1,0,0,2,1,11,80418056
16833,0,0,-1,1,-1,-1,-2,0,2,0,-2,3,-2,-1,1,15,80443904
16834,0,0,-1,3,-2,-2,-2,0,-1,0,-2,-1,3,2,-2,6,90146456
16835,0,0,2,1,1,-3,1,-1,-3,0,-2,0,-3,0,2,7,39240787
16836,-1,0,-2,-1,0,-1,0,0,-2,1,1,-2,-1,0,-1,14,30135658
16837,0,0,1,2,-1,1,0,0,-2,1,0,0,2,2,2,14,90471086
16838,0,0,3,-1,1,-2,1,0,-1,0,2,3,-1,0,1,11,19197704
16839,0,0,-1,0,1,1,2,0,-2,0,1,0,1,0,1,2,40455654
16840,1,0,-1,0,2,1,-2,0,-2,0,1,1,3,2,-2,11,50185303
16841,0,-1,-2,0,2,0,-3,0,3,0,-3,-1,-3,-2,2,11,50058376
16842,-1,0,-1,-1,-1,-1,-1,0,1,-1,-2,-1,1,1,0,13,40472861
16843,0,0,0,-1,1,3,2,0,3,0,-2,0,1,-1,1,12,70246089
16844,-1,0,0,-1,-2,2,-1,1,-1,-1,0,-1,1,-2,-2,5,10423589
16845,0,0,0,-1,1,-3,2,-1,0,0,0,-1,1,-3,1,12,80290779
16846,0,0,2,-2,1,1,1,0,2,0,-1,-3,1,-1,2,12,399033
16847,0,-1,-2,0,-1,1,-2,0,2,0,-1,-1,2,0,1,13,50039552
16848,0,0,-1,0,3,1,0,0,1,0,1,-3,-1,0,1,14,287974
16849,0,0,-2,-1,0,0,0,1,0,-1,0,2,-1,0,-1,10,272656
16850,0,0,0,0,-1,-2,-1,0,-1,0,-3,0,-2,-1,3,9,10233532
16851,0,0,-1,0,2,1,0,0,2,-1,-2,1,0,-2,1,11,79299016
16852,0,0,-2,-1,1,3,0,0,-1,0,-3,2,2,-1,-1,2,80222441
16853,0,0,-2,-2,-1,1,-3,0,1,0,-1,2,-1,1,0,13,29151296
16854,0,0,-2,0,-2,0,0,0,3,0,-1,0,1,-1,-3,1,30178884
16855,0,0,1,1,2,-2,1,0,-2,0,0,2,-2,1,0,11,211088
16856,0,0,2,0,-2,1,1,0,-1,0,2,1,0,0,0,7,19289341
16857,0,0,0,2,2,0,0,-1,1,-1,2,1,-1,3,-1,6,10219178
16858,0,0,2,1,-2,0,1,0,2,0,-2,0,1,0,-2,9,29272712
16859,0,0,-2,1,-2,-2,-3,-1,3,0,0,3,-1,-2,-1,1,39251926
16860,0,0,0,-3,-2,-2,-1,0,-2,0,-2,1,-2,0,0,9,30115066
16861,0,0,1,1,1,-1,0,0,1,0,1,1,1,0,-1,6,90342688
16862,0,0,-1,-1,-1,-2,-3,0,2,0,0,-1,2,-1,1,1,89907452
16863,0,0,-1,-2,0,3,-2,0,1,0,-1,1,-1,0,2,11,90434310
16864,0,0,0,-2,-1,-1,-2,-1,1,0,0,1,2,1,-2,10,70288630
16865,0,-1,0,0,0,-1,-1,-1,0,0,3,-3,-2,0,0,12,80404672
16866,1,1,0,3,-1,1,-3,0,0,0,0,2,-1,-1,-1,13,9219527
16867,0,0,-1,2,1,-1,-2,0,0,0,-3,-1,1,2,0,3,400545
16868,0,0,0,-1,0,1,0,1,-2,-1,-3,0,-1,-3,0,10,59297184
16869,0,0,2,1,-1,0,-3,0,1,0,-2,0,2,-2,-3,5,19275909
