Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
19792,0,0,-2,1,1,-1,-2,0,-2,0,-1,-1,0,-1,-2,3,90278277
19793,0,0,1,0,3,-2,-2,0,-2,0,-1,0,1,0,0,1,70367444
19794,0,0,1,-2,0,0,-3,0,-1,0,1,-1,1,0,2,12,70245339
19795,0,0,-2,2,-2,0,0,1,1,0,0,1,-1,1,0,15,250249
19796,0,-1,-1,-2,-1,2,0,0,1,0,0,-1,-1,-2,-1,15,60150176
19797,0,0,-2,-1,-1,-2,-2,0,0,0,-3,1,-2,2,1,3,70455412
19798,0,0,-2,-2,2,1,0,0,1,0,2,1,3,-1,0,2,60322130
19799,0,0,-1,-1,0,-3,0,1,-2,-1,-1,2,-2,1,0,7,90214308
19800,0,0,0,-2,0,0,2,0,-2,0,-2,1,-1,2,-2,14,80221352
19801,-1,0,-3,1,-2,2,-2,0,2,0,-1,1,2,1,2,13,90442824
19802,0,1,-1,1,2,-1,-1,0,2,0,0,3,0,2,-1,6,60214183
19803,0,0,-1,-2,-1,2,1,0,0,-1,1,3,1,0,0,5,30299070
19804,0,0,1,-2,1,0,-1,0,2,0,-1,-1,-3,-1,1,8,10234942
19805,0,0,1,-1,-1,-2,2,0,2,0,2,-1,2,-2,0,8,60214159
19806,0,0,-2,-2,0,0,-1,0,0,0,-2,-3,1,-1,0,1,9903014
19807,0,0,3,-1,0,1,1,0,1,0,-2,-1,1,-3,1,12,30339735
19808,0,0,1,2,0,1,1,0,-2,0,0,0,0,0,1,7,80214549
19809,-1,0,1,-2,1,3,-1,0,0,0,-1,1,-2,-2,-1,10,70299959
19810,0,0,-1,-2,-3,1,0,0,-1,-1,-1,-1,-1,2,1,4,30381183
19811,0,0,-1,0,0,1,-2,0,2,0,0,0,-1,1,-1,15,250249
19812,-1,0,-1,1,-2,-1,-2,0,0,0,-2,2,-1,2,-1,15,60150176
19813,0,1,2,-2,-1,-1,1,0,1,0,1,-1,-1,-2,1,8,10234942
19814,0,0,-2,-3,2,3,-1,-1,-2,0,-2,0,2,-1,-1,5,30465489
19815,0,0,2,-1,2,3,0,0,0,0,-1,-1,-1,-2,0,8,60214159
19816,0,0,0,-3,0,0,-2,0,-2,0,0,2,-1,-1,2,11,90363223
19817,0,0,-1,-2,2,0,0,0,-3,0,0,-1,-1,-3,1,10,30374413
19818,0,0,2,1,2,-1,1,0,2,0,1,0,-1,0,-1,6,60214183
19819,0,0,0,1,0,1,-1,0,-2,1,0,-1,-2,1,-1,11,90363223
19820,0,0,1,0,-2,3,0,1,0,0,2,3,1,-1,3,7,90214308
19821,0,0,1,0,-2,3,1,0,0,0,2,1,-3,0,-2,15,250249
19822,0,0,-1,1,-1,-1,-1,0,1,0,-1,-1,0,-3,-2,9,60447677
19823,0,0,2,0,-2,2,-2,0,0,0,-2,3,-2,0,-1,5,30299070
19824,0,0,2,-2,-1,1,0,0,3,0,0,-3,1,-2,2,8,10234942
19825,0,0,0,0,0,1,-2,0,3,1,-2,2,3,-3,-1,13,80430746
19826,0,0,1,1,2,-1,-2,0,-2,0,2,1,-1,0,-1,11,90363223
19827,0,0,-1,-1,-1,1,0,0,0,0,-2,-3,2,-2,0,12,70245339
19828,0,0,1,-2,1,0,2,0,0,0,-1,1,-1,-1,2,12,30339735
19829,1,0,-1,-1,-1,2,1,0,1,0,1,3,-3,1,-1,4,30302299
19830,0,1,1,3,-1,1,-1,0,-2,0,-1,-1,1,2,0,3,90278277
19831,-1,0,2,2,-1,-3,2,0,0,0,3,0,2,-2,-1,8,60214159
19832,0,0,3,-1,1,-3,-2,0,0,0,1,1,2,0,-1,6,60214183
19833,0,0,3,-2,1,2,1,0,0,0,-2,1,-1,-1,-3,2,60322130
19834,0,0,0,2,-1,-2,2,0,-1,0,1,0,-2,-1,0,0,30213076
19835,0,0,-2,-2,1,2,-2,0,1,0,-2,0,-1,2,2,11,90363223
19836,0,0,3,2,-2,0,-1,0,3,0,-2,2,0,-1,0,4,30381183
19837,0,-1,1,0,2,1,-3,0,2,0,-1,-2,-3,-1,2,8,60214159
19838,0,0,-2,-1,-1,0,-3,0,-2,0,-1,2,1,0,-2,10,70299959
19839,-1,0,-1,-1,0,-1,-1,0,1,0,-1,-1,0,-1,0,2,90180025
19840,0,0,-2,-1,3,0,-2,0,2,0,-3,0,0,3,1,13,80430746
19841,0,0,2,0,1,1,-1,0,0,0,3,2,-1,3,2,4,30302299
19842,0,0,-1,0,-1,1,0,0,-2,0,0,1,1,-1,1,2,60322130
19843,0,0,0,-1,-2,-1,-2,1,0,-1,-3,0,1,2,-1,6,60214183
19844,0,-1,2,1,-1,1,0,0,3,0,0,-2,0,0,-3,9,80213074
19845,0,0,1,0,0,-1,-2,0,0,0,1,-2,2,1,2,1,70367444
19846,0,0,2,-1,1,1,0,0,-1,0,1,-2,1,-2,3,8,10234942
19847,-1,0,2,0,-2,-3,1,0,-2,0,1,-1,0,2,0,12,70245339
19848,0,0,-2,-3,-2,1,1,0,1,0,-1,0,0,0,-1,4,30381183
19849,0,0,2,-3,1,2,-1,0,2,0,0,-1,0,-2,1,14,20359984
19850,0,0,-3,0,-2,-2,-1,0,2,0,-1,-2,1,-1,-2,1,9903014
19851,1,0,0,0,3,-1,-1,0,-1,0,-1,0,-1,3,0,7,80214549
19852,0,0,3,-2,3,1,-1,0,-1,0,0,-1,0,-1,0,8,60214159
19853,0,0,3,-2,2,-1,2,0,1,0,1,-1,1,0,3,12,30339735
19854,0,0,0,-1,-2,0,-2,0,-1,0,2,0,-2,1,3,12,70245339
19855,0,0,1,2,1,0,0,0,2,0,-1,1,-1,2,0,6,60214183
19856,0,0,-1,-1,0,2,0,0,-2,0,0,2,1,-3,-1,2,90180025
19857,0,0,2,0,-3,2,1,0,0,1,2,2,-1,2,2,8,10234942
19858,0,-1,2,2,3,-2,-1,0,-2,0,0,0,-1,2,1,7,90214308
19859,0,0,1,1,-1,-2,-1,0,-1,0,1,1,0,1,0,1,70367444
19860,0,0,0,2,0,-2,0,0,1,-1,-1,-2,0,2,0,3,90278277
19861,0,0,2,0,-3,1,2,0,-1,0,1,0,0,0,3,7,80214549
19862,0,0,2,2,-1,2,0,0,1,0,-1,3,-1,0,-1,13,90442824
19863,0,1,1,1,-2,-2,-2,-1,1,0,-1,-1,-1,-2,0,3,90278277
19864,0,0,-1,-3,0,-1,0,-1,1,0,-1,-1,1,2,0,2,60322130
19865,0,0,0,2,-2,1,-1,0,-2,0,-1,-1,1,1,-2,3,70455412
19866,1,0,3,1,-1,1,2,0,1,0,1,1,0,3,2,7,90214308
19867,0,0,-2,-2,-1,-3,2,0,1,0,1,-3,3,-1,0,8,60214159
19868,0,0,2,0,2,3,0,1,0,0,2,-1,-2,-2,2,14,80221352
19869,0,0,-1,-2,1,2,-3,0,-3,0,0,1,-2,0,-1,10,30374413
19870,0,1,-1,-1,2,0,1,0,-2,0,-1,2,1,-2,-3,2,90180025
19871,0,-1,2,-1,0,-2,-1,0,-1,0,3,-2,-1,0,-2,12,30339735
19872,0,0,1,-1,0,-3,0,0,-2,0,1,1,-1,-1,2,12,70245339
19873,0,0,1,-1,-2,1,-2,0,0,0,-1,-1,1,-1,-2,5,30465489
19874,0,0,2,-1,1,-1,-2,0,-1,0,0,-2,-1,0,-1,8,10234942
19875,0,0,0,-2,2,1,-1,0,-1,0,-2,2,-1,-2,1,10,70299959
19876,0,0,2,3,0,1,-2,0,1,0,1,0,3,-1,0,13,80430746
19877,0,0,0,0,-1,-1,-1,0,-1,0,-1,0,2,1,1,10,30374413
19878,0,0,0,-3,3,0,0,0,1,0,1,-2,-2,2,-1,14,80221352
19879,0,0,-2,-1,-2,-2,-2,0,2,0,-1,-1,-3,1,-2,15,250249
19880,0,0,-2,0,1,-1,2,0,-2,0,-2,1,-2,0,-2,14,20359984
19881,0,-1,0,-3,-2,0,-1,0,0,0,0,1,-1,0,3,13,80430746
19882,0,0,1,0,1,0,-2,0,1,0,1,0,0,-2,-2,6,60214183
19883,-1,0,1,1,1,0,-2,0,-1,1,2,-2,0,1,2,1,9903014
19884,0,0,-3,-1,1,2,2,0,-2,0,-1,0,3,-1,-2,2,60322130
19885,0,-1,3,-2,-1,3,1,0,3,0,-1,0,-1,-3,1,4,30302299
19886,0,0,1,-1,0,0,-1,0,-1,0,-1,-1,1,-2,-2,2,90180025
19887,0,0,0,2,-2,-2,3,0,2,0,-1,0,1,0,-1,9,60447677
19888,0,0,-1,1,2,-1,-1,0,-1,0,-2,-3,-1,-1,-1,3,90278277
19889,0,0,-2,0,2,-2,-2,0,1,0,1,-1,2,3,-2,6,60214183
19890,0,0,-1,0,-2,1,-1,0,2,-1,0,-2,-3,2,-1,15,60150176
19891,1,0,1,-2,1,1,-2,0,-1,0,-1,2,-2,-1,0,10,70299959
19892,0,0,0,0,-1,1,1,0,1,0,-1,1,0,1,-1,13,90442824
19893,0,0,3,-1,-2,1,-2,0,3,0,-2,1,-2,-1,1,4,30381183
19894,0,-1,0,-2,3,2,-1,0,-1,0,0,0,1,0,1,5,30299070
19895,0,0,2,1,0,-3,1,0,-1,0,1,2,-1,2,1,7,80214549
19896,0,0,2,1,0,-3,-2,0,1,1,0,2,2,1,1,6,60214183
19897,-1,0,-2,-1,1,-1,0,0,-1,0,0,0,0,0,0,14,80221352
19898,0,0,2,0,1,1,0,0,-1,0,2,-2,-1,1,0,7,90214308
19899,0,-1,-2,0,1,3,1,1,-1,0,-2,1,0,-1,-1,10,30374413
19900,1,0,1,1,-1,-2,-3,0,1,0,2,0,0,0,-3,11,90363223
19901,0,0,1,0,2,1,0,0,1,0,0,-2,2,3,0,12,30339735
19902,0,-1,0,0,0,-3,-2,0,-1,0,1,-1,3,2,-1,1,70367444
19903,0,0,2,1,-3,1,0,0,3,-1,-2,0,-2,-1,1,4,30381183
19904,0,0,0,-1,1,-2,-1,0,0,0,1,-1,2,0,-1,6,60214183
19905,-1,0,-2,2,-1,1,-1,0,0,1,0,2,-1,0,2,10,70299959
19906,0,0,1,0,-1,0,0,0,1,0,-2,0,1,-1,1,13,90442824
19907,0,0,-3,-1,-2,0,-2,0,1,0,-1,-1,-2,-2,-1,0,30180504
19908,0,0,0,1,1,-1,0,0,1,0,-1,-1,-1,-1,2,3,90278277
19909,0,0,0,0,0,0,-1,0,-3,0,0,-1,2,1,1,6,60214183
19910,-1,-1,0,2,-2,0,0,0,0,0,-1,1,-1,1,1,13,80430746
19911,0,0,2,-3,0,1,2,0,1,0,1,2,-2,1,0,4,30302299
19912,0,0,-1,0,-1,1,-1,0,-1,1,0,-1,2,1,-2,6,60214183
19913,0,-1,-2,1,1,-3,-2,0,-1,-1,1,1,-1,2,-1,3,70455412
19914,0,0,1,-3,0,1,1,0,1,0,0,0,0,-1,2,12,70245339
19915,1,0,-2,-1,1,1,1,-1,-2,0,-1,0,1,-1,2,5,30465489
19916,0,0,1,1,-2,-2,0,0,0,0,-3,-2,1,-2,1,9,80213074
19917,0,0,2,-2,-1,-2,0,0,2,0,-2,1,1,-1,0,5,30299070
19918,0,0,3,0,0,2,2,0,-2,0,2,0,2,1,1,7,90214308
19919,0,0,0,1,2,0,0,0,2,0,1,1,1,1,-1,6,60214183
19920,0,0,2,2,-2,-3,2,0,3,0,-1,0,0,0,-2,9,60447677
19921,0,1,1,-3,-2,-1,0,0,-2,0,-2,1,2,-1,-3,10,30374413
19922,0,0,-1,0,-1,0,0,0,2,0,0,2,0,1,2,3,90278277
19923,0,0,2,0,-2,1,0,-1,2,0,0,-2,-3,-2,0,14,20359984
19924,0,0,1,2,-3,0,-1,0,3,0,1,-1,2,-2,2,13,90442824
19925,0,1,0,-3,0,2,1,0,1,0,0,0,0,0,1,12,30339735
19926,-1,0,2,1,-1,1,0,0,0,0,0,-2,1,-2,0,13,80430746
19927,1,0,2,0,1,0,0,0,3,0,-2,-1,2,0,3,12,70245339
19928,0,0,0,-2,-2,0,-3,0,0,0,0,1,-2,-2,-2,9,80213074
19929,0,0,1,-2,-3,-1,-3,0,-1,0,0,2,-3,2,2,4,30381183
19930,0,-1,-1,-1,1,0,-1,0,0,0,0,-1,1,-1,0,5,30465489
19931,0,-1,2,0,-3,3,1,0,-1,0,2,0,0,1,2,7,80214549
19932,0,0,2,1,-3,-1,-3,0,2,0,3,0,0,1,2,0,30213076
19933,0,0,-1,-1,-1,2,-1,0,2,0,-1,1,-1,0,-1,10,70299959
19934,1,1,-3,-1,2,0,-2,0,-1,0,0,-1,1,-2,-1,5,30299070
19935,0,0,3,0,1,-1,-3,0,-2,0,1,-1,0,0,2,1,9903014
19936,0,-1,0,-1,1,1,-2,0,0,0,-1,-3,3,3,-1,6,60214183
19937,0,0,3,-2,3,0,1,0,-2,0,0,-3,-2,1,2,8,60214159
19938,0,1,-2,-1,-2,1,-1,0,-1,0,-2,0,0,-2,1,9,60447677
19939,0,0,-1,1,1,1,-2,0,1,0,-3,-2,1,0,-3,2,60322130
19940,0,0,-1,0,-2,-3,-1,-1,2,0,-1,0,1,1,1,3,90278277
19941,0,-1,-2,-1,0,1,-1,0,2,0,-1,0,-1,-2,0,2,90180025
19942,0,0,-3,0,-2,-3,0,0,1,0,1,-2,1,-2,-3,1,70367444
19943,0,1,-1,0,0,0,2,0,-1,0,1,-2,-2,2,-1,14,80221352
19944,0,0,-2,-1,-3,-1,-1,0,1,0,-1,-3,-2,-1,-1,0,30180504
19945,0,1,0,-3,-1,-2,1,1,-1,0,3,1,1,1,-3,15,250249
19946,0,0,0,0,3,3,0,0,2,0,-2,0,1,-1,-2,12,30339735
19947,0,0,0,-2,1,1,0,0,2,0,0,0,0,0,0,2,60322130
19948,0,0,-1,1,-2,-1,-1,0,0,0,-2,-2,-1,1,2,0,30213076
19949,0,0,2,0,-2,2,-2,0,0,0,-2,0,-1,-1,-1,5,30465489
19950,0,0,-2,0,1,0,-3,0,2,0,0,-1,-2,-3,0,14,20359984
19951,0,0,-2,-1,-1,0,0,0,-1,0,-1,-2,0,-1,0,5,30299070
19952,0,0,-3,1,-3,2,2,0,-1,0,0,2,-3,3,1,15,60150176
19953,0,0,0,-1,-1,-1,1,-1,0,0,1,-1,-2,1,-1,15,250249
19954,0,0,0,0,0,-2,3,0,0,0,-1,-2,0,-2,-1,9,80213074
19955,0,0,-2,-1,0,3,2,0,-2,0,3,1,-2,3,0,15,60150176
19956,0,0,0,1,-1,1,1,0,1,0,-1,-1,2,-2,2,13,90442824
19957,0,0,-1,-2,0,0,-3,0,3,0,-1,-1,-3,2,0,13,80430746
19958,0,0,-1,2,-3,0,0,0,-2,0,-3,-1,2,1,1,6,60214183
19959,0,0,1,3,-1,0,-3,0,1,0,1,2,1,-3,2,13,80430746
19960,0,0,1,1,0,-1,-1,0,1,0,-1,-1,0,-1,-2,5,30465489
19961,-1,0,1,-2,-1,-1,-2,0,0,0,3,2,-2,0,2,8,10234942
19962,0,0,0,-1,-2,1,-2,0,1,0,2,0,1,-2,-3,10,30374413
19963,0,0,0,2,-2,0,-1,0,1,0,-2,0,0,-2,1,13,90442824
19964,0,0,0,0,1,2,-2,0,3,0,-1,0,1,-3,1,2,90180025
19965,0,0,1,-1,0,-3,-1,-1,0,1,2,0,1,1,1,12,70245339
19966,0,0,2,1,2,-2,0,0,1,-1,-1,1,2,0,0,6,60214183
19967,0,0,0,-2,2,-1,-1,0,0,0,0,0,0,-2,-1,2,60322130
19968,0,1,-1,-1,-1,1,-2,0,1,0,-2,2,-3,1,2,13,80430746
19969,0,0,2,0,1,1,2,0,0,0,0,1,1,-1,-1,12,30339735
19970,0,0,2,-1,0,1,1,0,1,0,-1,1,-2,-1,1,4,30302299
19971,0,0,-3,0,-3,0,-2,0,1,0,1,-2,2,-2,-2,1,9903014
19972,0,0,3,-3,-1,3,-3,0,0,0,-2,2,-1,0,0,5,30299070
19973,0,0,0,-1,1,-2,-1,0,1,1,-1,2,-2,-2,3,11,90363223
19974,0,0,1,-1,2,-1,-3,1,0,-1,0,-1,0,-2,2,14,80221352
19975,0,0,-3,0,3,1,-1,0,-1,0,2,-1,-1,1,-1,14,20359984
19976,-1,0,-1,1,-1,-1,-2,0,-1,0,-2,1,2,1,0,3,70455412
19977,0,0,-1,1,-2,-2,1,0,1,0,-1,0,0,1,-2,3,90278277
19978,0,-1,-3,-2,-1,-1,-1,0,0,0,-1,-2,-1,-1,-2,0,30180504
19979,0,0,0,0,1,3,1,-1,2,0,-1,2,-2,-2,1,11,90363223
19980,0,0,-1,0,-2,3,1,0,1,1,-2,2,-3,2,0,15,250249
19981,0,0,0,3,-1,-1,2,1,3,0,-1,-2,-1,1,-1,9,60447677
19982,0,-1,-2,1,-1,0,-3,0,2,0,-1,1,0,-1,0,2,60322130
19983,0,0,1,-1,0,-2,0,0,-1,-1,-1,0,-3,-2,1,15,60150176
19984,-1,0,-2,-1,2,1,1,0,-2,0,-1,0,2,-3,-1,2,90180025
19985,0,0,3,-1,2,1,-1,0,1,0,0,-3,2,0,1,12,70245339
19986,0,0,1,3,-1,1,1,0,-2,0,0,0,1,1,1,7,90214308
19987,0,0,-1,-1,0,-1,1,0,-2,0,2,-1,-2,-3,-3,15,250249
19988,0,0,-2,-2,-2,-1,3,0,-1,0,1,0,-3,2,-1,15,60150176
19989,0,0,0,2,0,0,-1,0,-1,0,0,0,0,2,0,1,70367444
19990,0,0,-1,-3,-2,1,0,0,1,0,1,-1,-2,-1,-2,0,30213076
19991,0,0,0,0,-1,0,0,0,-1,0,2,3,1,2,1,15,250249
19992,-1,0,-2,-2,2,2,-2,0,3,0,-2,1,-2,-2,2,11,90363223
19993,0,0,1,1,0,-1,1,0,3,0,0,1,0,2,2,4,30381183
19994,0,0,3,0,-1,-2,1,0,0,0,0,1,1,-2,-2,9,80213074
19995,0,1,1,-1,0,1,-3,0,-1,0,-1,1,1,-3,-2,10,70299959
19996,0,0,2,-1,1,1,0,0,2,0,1,-2,-1,-3,2,12,30339735
19997,0,0,0,-1,-2,0,1,0,-1,0,0,3,-2,1,1,4,30302299
19998,0,0,3,1,2,-2,-1,0,0,0,1,0,-1,1,0,7,80214549
19999,1,0,-1,2,-1,1,-2,0,2,0,-1,3,0,1,2,3,90278277
20000,1,0,-1,0,1,2,-1,0,-3,0,-2,0,1,-2,-2,5,30465489
20001,0,0,1,0,2,-3,-2,0,1,0,0,0,-1,0,-1,11,90363223
20002,0,0,3,-2,3,1,-1,0,-1,0,0,-3,0,1,2,1,9903014
20003,0,0,0,0,2,1,0,0,0,0,1,-2,-1,0,2,12,70245339
20004,0,0,-1,1,0,0,3,0,0,0,-1,-3,-1,1,-2,14,80221352
20005,0,0,-1,-2,0,1,-1,0,-2,0,1,0,2,-2,0,10,30374413
20006,0,0,0,-1,1,0,-1,0,1,0,1,-2,0,-2,0,8,60214159
20007,0,0,2,3,-2,1,-2,0,2,0,1,2,0,-3,1,13,80430746
20008,0,0,3,-1,-1,0,-2,0,1,0,-2,1,2,-1,-1,5,30299070
20009,0,0,1,-1,0,0,1,0,-2,0,0,-2,0,-2,2,8,10234942
20010,0,0,0,1,-1,1,0,0,1,0,2,2,0,0,2,3,70455412
20011,0,0,0,0,0,2,3,0,-3,0,-1,-3,0,0,-2,5,30465489
20012,0,-1,-2,0,1,1,0,0,0,0,-1,1,1,-1,-1,10,70299959
20013,0,0,-3,2,1,-2,-2,0,-2,0,-2,1,-1,0,2,9,80213074
20014,-1,0,1,3,2,0,0,0,-2,0,1,-1,-1,0,3,7,90214308
20015,0,0,-2,0,-1,0,-1,0,-1,0,-2,1,1,0,-1,9,60447677
20016,0,0,-3,0,3,0,-1,0,-2,0,1,1,-1,-1,-3,10,30374413
20017,0,0,-2,2,-2,0,-1,0,2,1,-2,1,-2,1,-1,15,60150176
20018,0,-1,1,1,2,0,1,0,0,0,1,-1,-1,0,-1,14,20359984
20019,0,0,0,-2,-1,1,-1,0,-1,0,0,0,1,1,-3,10,70299959
20020,1,0,-2,-2,-1,3,0,1,-1,0,0,2,2,-1,-1,10,30374413
20021,0,-1,1,0,0,-2,-2,0,1,0,2,-2,-1,-2,1,14,80221352
20022,0,0,-1,0,-2,1,-1,-1,1,0,-2,0,2,0,-3,6,60214183
20023,0,-1,-1,2,-1,-2,-1,0,2,0,-2,1,-2,2,-1,15,250249
20024,0,0,-1,-1,-1,0,3,0,-2,0,3,-2,-1,2,-1,14,20359984
20025,1,0,0,-2,0,1,-3,-1,-2,-1,-2,2,2,1,0,10,70299959
20026,-1,1,-1,2,-3,-2,0,0,-1,0,-1,-2,3,2,1,3,90278277
20027,1,0,1,-2,0,0,-1,0,0,0,0,-2,1,0,2,12,30339735
20028,0,0,-1,-2,-2,-3,1,0,-2,0,2,1,1,2,-2,15,250249
20029,0,0,-1,-3,0,0,1,0,0,-1,2,-2,1,2,-1,14,80221352
20030,0,-1,-3,-1,1,-1,1,0,-1,0,-2,2,0,-2,0,10,30374413
20031,0,0,-1,-2,-1,1,-3,0,0,0,0,1,1,0,1,5,30299070
20032,0,1,0,1,-1,-1,-3,-1,0,0,-2,0,0,1,3,3,90278277
20033,1,0,0,2,1,-2,-2,0,1,0,-1,-3,1,1,3,7,80214549
20034,0,0,1,-3,1,0,0,0,2,0,-1,-2,-1,-1,1,8,60214159
20035,0,0,0,-2,0,2,-2,1,2,0,2,-1,-1,-1,3,14,80221352
20036,0,1,2,-2,1,1,1,0,-1,0,0,-2,-2,-3,2,14,20359984
20037,0,0,0,-2,2,1,-1,0,2,0,-1,1,-2,-1,-1,11,90363223
20038,0,0,0,2,-2,-2,-2,0,-2,0,-2,-1,1,-1,-2,6,60214183
20039,0,0,-1,1,-1,2,-1,0,0,0,-1,1,-3,0,-1,15,60150176
20040,1,0,-2,1,0,-1,1,0,-2,-1,2,2,-1,0,0,15,250249
20041,0,0,-2,1,-1,1,-2,0,-2,0,-1,-2,1,0,2,6,60214183
20042,0,0,0,1,1,0,-3,0,0,0,0,0,1,3,1,1,70367444
20043,0,0,2,0,1,-3,-2,0,-1,0,2,-2,2,-1,2,1,9903014
20044,0,0,-1,-2,-1,-2,-3,0,0,0,-2,0,3,-1,0,1,70367444
20045,0,0,0,1,-1,0,0,0,0,0,1,2,1,0,-2,10,70299959
20046,0,0,-3,1,-2,-1,-1,0,1,0,1,2,0,0,0,15,60150176
20047,0,0,2,1,2,0,-1,0,1,0,0,1,0,1,3,1,9903014
20048,0,0,2,-2,-2,-1,3,0,-2,0,1,1,0,1,-1,15,250249
20049,0,0,1,-1,2,-1,1,0,1,0,-1,2,2,-3,0,2,60322130
20050,0,0,-2,0,0,1,0,0,1,0,0,0,0,-2,1,11,90363223
20051,0,0,-1,0,1,2,-2,0,-2,0,2,-2,-1,-2,-3,5,30465489
20052,0,0,-1,0,-1,3,-2,0,2,0,-1,-1,3,-2,0,13,90442824
20053,0,0,2,-1,2,2,-1,0,3,-1,1,-1,0,1,2,14,80221352
20054,0,0,2,0,1,-1,-1,0,-1,0,-1,-1,-2,2,-2,1,70367444
20055,0,0,0,-2,0,-1,3,0,2,-1,1,0,3,-1,-2,8,10234942
20056,0,0,-1,-3,0,3,-1,0,1,0,-1,2,0,2,2,4,30381183
20057,1,0,0,2,-2,-1,0,0,1,0,2,0,-1,-3,0,8,60214159
20058,0,0,0,1,-2,-2,-1,0,-1,0,-3,1,0,2,-1,15,60150176
20059,0,0,0,0,-2,2,2,-1,-2,0,1,1,1,-1,2,7,90214308
20060,0,0,-1,-2,0,1,1,0,-1,0,-1,1,0,-1,0,10,30374413
20061,0,0,1,0,0,1,-1,0,0,0,0,-1,1,-2,-2,5,30299070
20062,0,0,1,0,0,-3,-1,1,-2,0,2,-1,-1,1,2,12,70245339
20063,0,0,1,0,0,2,-3,0,0,0,1,-1,2,1,-2,5,30465489
20064,0,-1,1,-3,-1,2,-3,0,-2,0,-2,0,-2,1,3,4,30302299
20065,0,0,-2,2,-1,0,-2,-1,0,0,0,0,-2,0,1,3,90278277
20066,0,0,1,-1,-2,-1,-1,0,1,1,1,0,2,0,0,8,60214159
20067,0,0,-2,-1,-2,-3,-2,0,0,0,-2,1,-2,1,2,9,80213074
20068,0,1,-1,1,-2,-3,-1,0,0,0,-3,2,-2,2,1,3,70455412
20069,0,-1,-2,0,0,2,1,0,0,0,3,1,1,0,-1,15,250249
20070,0,0,-1,2,0,-1,-2,0,1,0,-3,-2,-2,-1,-2,0,30213076
20071,0,-1,0,-1,-2,1,0,0,1,0,-1,0,-3,0,3,13,80430746
20072,0,0,2,0,1,-1,-1,0,0,0,0,1,1,1,-1,5,30299070
20073,0,0,1,-1,-1,1,0,0,1,0,1,-1,-1,2,1,8,10234942
20074,0,0,0,-1,0,0,1,0,-3,0,3,3,-1,-1,-2,15,60150176
20075,0,0,-2,0,2,0,1,-1,0,0,-2,0,-1,-1,0,10,70299959
20076,0,-1,2,2,-1,1,-2,0,2,-1,-1,-1,-1,-2,2,13,80430746
20077,-1,0,2,0,2,-1,-2,0,2,0,-1,-2,1,-1,2,8,60214159
20078,0,0,0,0,-2,-1,1,0,-2,0,2,0,1,1,0,7,80214549
20079,0,1,-1,0,3,2,-2,0,2,0,-2,0,0,-1,-1,11,90363223
20080,0,0,2,-1,0,-2,-3,0,-1,0,2,-2,2,1,1,1,9903014
20081,0,0,1,-1,0,1,1,0,-3,0,2,-1,-3,-1,-1,12,30339735
20082,0,-1,-2,1,-2,-1,0,-1,1,0,0,2,1,1,2,3,90278277
20083,0,0,0,-2,1,1,-2,0,-3,0,0,0,0,-1,0,10,30374413
20084,0,0,-2,-1,0,0,-2,0,-1,0,0,0,1,-1,-1,2,90180025
20085,-1,0,-1,2,0,-1,1,0,0,0,-1,-1,-2,0,0,0,30180504
20086,0,0,1,0,-1,1,-2,0,1,0,2,-2,-1,0,1,8,10234942
20087,-1,0,0,1,2,-1,-1,0,0,0,1,1,-1,2,3,1,70367444
20088,0,0,2,2,0,0,-2,0,1,0,0,0,0,3,0,0,30213076
20089,-1,0,-1,0,-1,1,1,0,-1,0,-2,3,-1,1,-1,10,70299959
20090,0,-1,2,1,2,-3,1,-1,-1,0,-1,0,-2,-1,1,7,90214308
20091,0,-1,2,-3,0,-1,0,0,-1,0,2,-2,-2,1,2,12,70245339
20092,0,0,-1,0,-2,-2,-1,0,-2,0,-2,-1,1,1,-1,6,60214183
20093,0,0,1,0,0,-3,-3,0,-1,0,1,0,-1,2,2,12,30339735
20094,0,0,-1,-1,0,-2,1,0,-2,0,-1,-2,-1,0,-2,6,60214183
20095,0,0,-1,0,-1,-1,0,0,-1,-1,-1,0,1,1,-2,6,60214183
20096,0,0,1,-1,-2,-2,0,0,-2,0,-1,-1,2,1,-1,6,60214183
20097,0,0,-1,-2,-3,0,0,1,2,0,-2,0,-1,0,0,0,30180504
20098,0,0,0,-1,-2,1,-2,0,1,1,0,2,0,-1,-2,10,30374413
20099,0,0,-3,-1,2,-3,1,0,0,0,2,1,-3,1,-3,14,20359984
20100,0,1,-1,0,2,3,1,0,1,0,-2,-2,1,1,-1,2,60322130
20101,0,0,1,3,0,0,1,0,1,0,-1,0,1,0,0,6,60214183
20102,0,0,1,-1,1,0,-1,0,2,0,1,-2,-2,-2,2,14,80221352
